"IDCNTRY","IDPOP","IDGRADER","IDGRADE","IDSCHOOL","IDCLASS","IDSTUD","ITSEX","ITADMINI","ITLANG_SA","ITLANG_SQ","IDBOOK","ASBR08A","ASBR08B","ASBR08C","ASBR08D","ASBR08E","ASBR08F","HOUWGT","TOTWGT","SENWGT","JKREP","JKZONE","ASRREA01","ASRREA02","ASRREA03","ASRREA04","ASRREA05","idbid"
9134,1,2,4,5019,501901,50190107,2,2,1,1,36,1,1,4,4,4,4,0.68227,10.225103,0.112959,0,123,607.82515,557.8828,608.8235,615.36404,577.96583,"RR5"
9134,1,2,4,5019,501901,50190109,1,2,1,1,17,2,2,2,3,2,3,0.68227,10.225103,0.112959,0,123,610.93257,614.89129,583.66055,512.80831,616.88392,"RR5"
9134,1,2,4,5019,501901,50190110,2,2,1,1,59,1,1,4,4,4,4,0.68227,10.225103,0.112959,0,123,637.01799,631.45111,587.96077,590.61867,656.82155,"RR5"
9134,1,2,4,5019,501901,50190111,1,2,1,1,8,2,2,2,2,3,4,0.68227,10.225103,0.112959,0,123,602.56807,600.64165,597.11161,549.64677,585.64797,"RR5"
9134,1,2,4,5019,501901,50190112,2,2,1,1,9,1,2,1,3,4,4,0.68227,10.225103,0.112959,0,123,510.32321,551.03989,493.89341,528.55969,505.71569,"RR5"
9134,1,2,4,5019,501901,50190113,1,2,1,1,37,1,1,4,4,4,4,0.68227,10.225103,0.112959,0,123,643.43593,622.68669,610.2444,637.86111,594.68128,"RR5"
9134,1,2,4,5019,501901,50190114,2,2,1,1,18,1,9,9,9,9,9,0.68227,10.225103,0.112959,0,123,526.30299,512.38929,502.41203,485.17318,501.41664,"RR5"
9134,1,2,4,5019,501901,50190115,2,2,1,1,10,1,2,3,3,4,4,0.68227,10.225103,0.112959,0,123,478.61743,503.43145,477.69073,434.06565,462.61187,"RR5"
9134,1,2,4,5019,501901,50190116,2,2,1,1,38,1,1,4,4,4,4,0.68227,10.225103,0.112959,0,123,481.29155,506.80589,542.27313,520.75485,539.18415,"RR5"
9134,1,2,4,5019,501901,50190117,1,2,1,1,1,1,2,1,4,2,4,0.68227,10.225103,0.112959,0,123,466.32868,453.80676,468.50115,467.59749,463.8316,"RR5"
9134,1,2,4,5019,501901,50190118,2,2,1,1,11,1,2,1,1,4,4,0.68227,10.225103,0.112959,0,123,449.31296,465.3607,446.15296,512.99802,495.87041,"RR5"
9134,1,2,4,5019,501901,50190119,1,2,1,1,60,2,2,3,3,2,3,0.68227,10.225103,0.112959,0,123,559.43459,560.94809,529.55819,541.95637,557.0369,"RR5"
9134,1,2,4,5019,501901,50190120,1,2,1,1,12,1,2,1,2,4,4,0.68227,10.225103,0.112959,0,123,597.0147,530.9331,578.59838,600.04264,596.90467,"RR5"
9134,1,2,4,5019,501901,50190121,2,2,1,1,2,1,1,4,4,4,4,0.68227,10.225103,0.112959,0,123,544.80346,542.6906,546.84028,516.52996,534.36129,"RR5"
9134,1,2,4,5019,501901,50190122,1,2,1,1,19,1,1,1,4,4,1,0.68227,10.225103,0.112959,0,123,467.2398,449.54687,466.89928,390.18303,447.3369,"RR5"
9134,1,2,4,5019,501901,50190123,1,2,1,1,13,1,2,1,4,4,4,0.68227,10.225103,0.112959,0,123,548.7944,527.59396,569.57848,572.67657,556.91803,"RR5"
9134,1,2,4,5019,501901,50190125,1,2,1,1,20,2,2,1,2,3,3,0.68227,10.225103,0.112959,0,123,547.59213,522.9166,511.86895,552.80722,538.67979,"RR5"
9134,1,2,4,5019,501901,50190126,1,2,1,1,14,2,2,3,3,4,4,0.68227,10.225103,0.112959,0,123,641.72239,661.52229,655.55505,675.41236,692.55491,"RR5"
9134,1,2,4,5019,501903,50190301,1,3,1,1,15,1,2,1,4,4,3,0.656029,9.83183,0.108614,0,123,526.32918,549.60988,553.48607,532.40931,519.24338,"RR5"
9134,1,2,4,5019,501903,50190302,1,3,1,1,61,2,1,3,2,4,3,0.656029,9.83183,0.108614,0,123,468.10216,443.84846,392.43203,396.83076,421.50603,"RR5"
9134,1,2,4,5019,501903,50190304,2,3,1,1,16,1,1,3,4,4,4,0.656029,9.83183,0.108614,0,123,632.1254,651.45931,599.63412,608.79799,555.68361,"RR5"
9134,1,2,4,5019,501903,50190306,1,3,1,1,21,3,4,1,2,2,2,0.656029,9.83183,0.108614,0,123,527.85473,541.48921,518.01881,532.59536,506.92065,"RR5"
9134,1,2,4,5019,501903,50190307,2,3,1,1,4,1,9,3,4,4,4,0.656029,9.83183,0.108614,0,123,561.172,585.61438,576.78788,566.94944,609.72345,"RR5"
9134,1,2,4,5019,501903,50190308,2,3,1,1,18,1,1,3,4,4,4,0.656029,9.83183,0.108614,0,123,664.20776,628.42284,585.73222,649.04236,654.44243,"RR5"
9134,1,2,4,5019,501903,50190309,2,3,1,1,22,2,2,1,1,1,2,0.656029,9.83183,0.108614,0,123,536.93532,557.89162,526.67806,541.5805,554.94109,"RR5"
9134,1,2,4,5019,501903,50190310,1,3,1,1,5,2,2,3,3,3,3,0.656029,9.83183,0.108614,0,123,383.15604,355.76436,382.32272,401.26713,375.8879,"RR5"
9134,1,2,4,5019,501903,50190311,2,3,1,1,6,2,1,1,4,4,4,0.656029,9.83183,0.108614,0,123,669.64446,601.62812,618.51819,593.37609,671.22227,"RR5"
9134,1,2,4,5019,501903,50190312,1,3,1,1,62,1,1,2,4,4,4,0.656029,9.83183,0.108614,0,123,610.73249,578.43788,625.56447,590.51481,589.5339,"RR5"
9134,1,2,4,5019,501903,50190313,1,3,1,1,7,2,2,1,4,4,4,0.656029,9.83183,0.108614,0,123,558.93792,517.38797,536.36619,520.97111,510.14891,"RR5"
9134,1,2,4,5019,501903,50190315,1,3,1,1,23,1,1,3,2,4,1,0.656029,9.83183,0.108614,0,123,583.84334,553.69674,585.17062,587.55883,609.77955,"RR5"
9134,1,2,4,5019,501903,50190317,1,3,1,1,10,1,2,3,2,3,4,0.656029,9.83183,0.108614,0,123,528.61101,564.6975,535.80722,504.1381,521.70897,"RR5"
9134,1,2,4,5019,501903,50190318,1,3,1,1,24,4,4,4,4,3,4,0.656029,9.83183,0.108614,0,123,515.56256,531.64582,503.25196,505.35869,504.33587,"RR5"
9134,1,2,4,5019,501903,50190319,1,3,1,1,11,1,3,3,2,3,4,0.656029,9.83183,0.108614,0,123,583.20856,610.9943,584.20147,599.6799,553.92346,"RR5"
9134,1,2,4,5019,501903,50190320,2,3,1,1,12,1,1,4,4,4,4,0.656029,9.83183,0.108614,0,123,652.08443,651.23891,621.73546,617.99125,596.78822,"RR5"
9134,1,2,4,5019,501903,50190321,1,3,1,1,63,1,1,1,1,1,1,0.656029,9.83183,0.108614,0,123,483.76147,500.15346,507.02438,466.37406,480.31902,"RR5"
9134,1,2,4,5019,501903,50190322,1,3,1,1,1,1,1,1,2,4,4,0.656029,9.83183,0.108614,0,123,543.36686,580.85659,576.37205,541.46708,605.72848,"RR5"
9134,1,2,4,5019,501903,50190323,2,3,1,1,13,1,2,4,1,4,4,0.656029,9.83183,0.108614,0,123,426.33052,488.4767,431.77581,404.76245,456.19766,"RR5"
9134,1,2,4,5019,501903,50190324,2,3,1,1,25,2,1,3,4,4,4,0.656029,9.83183,0.108614,0,123,542.74155,566.03308,520.7802,566.14185,540.24734,"RR5"
9134,1,2,4,5019,501903,50190325,2,3,1,1,2,2,2,2,4,4,4,0.656029,9.83183,0.108614,0,123,577.95793,575.89828,542.73073,562.24025,544.03181,"RR5"
9134,1,2,4,5019,501903,50190326,1,3,1,1,3,1,1,1,9,4,3,0.656029,9.83183,0.108614,0,123,445.97201,466.54059,464.15957,483.48314,457.64381,"RR5"
9134,1,2,4,5019,501903,50190327,2,3,1,1,26,1,1,1,9,9,9,0.656029,9.83183,0.108614,0,123,425.95848,446.86639,425.30546,441.98798,464.82989,"RR5"
9134,1,2,4,5026,502601,50260101,1,3,1,1,11,1,1,3,4,4,4,1.468538,22.0088,0.243135,0,62,514.63632,492.21475,519.82204,504.91334,540.16451,"RR5"
9134,1,2,4,5026,502601,50260102,2,3,1,1,65,2,2,2,3,4,3,1.468538,22.0088,0.243135,0,62,570.79972,544.86944,558.94792,574.99821,574.69727,"RR5"
9134,1,2,4,5026,502601,50260103,2,3,1,1,5,1,9,9,9,9,9,1.468538,22.0088,0.243135,0,62,432.58849,498.83016,438.83773,493.4021,493.72124,"RR5"
9134,1,2,4,5026,502601,50260104,1,3,1,1,12,1,1,3,2,3,4,1.468538,22.0088,0.243135,0,62,492.52411,476.21896,511.27749,503.35453,517.95083,"RR5"
9134,1,2,4,5026,502601,50260105,1,3,1,1,19,1,2,2,4,4,4,1.468538,22.0088,0.243135,0,62,579.4594,570.12339,521.56515,585.47054,577.25694,"RR5"
9134,1,2,4,5026,502601,50260106,1,3,1,1,6,1,1,4,4,4,4,1.468538,22.0088,0.243135,0,62,510.71067,548.53213,494.82847,513.25284,529.14678,"RR5"
9134,1,2,4,5026,502601,50260107,1,3,1,1,7,1,1,1,4,4,4,1.468538,22.0088,0.243135,0,62,519.57838,545.97336,538.60755,544.06744,579.88839,"RR5"
9134,1,2,4,5026,502601,50260108,2,3,1,1,20,3,1,2,2,4,4,1.468538,22.0088,0.243135,0,62,494.82055,533.86553,543.3233,485.27185,529.737,"RR5"
9134,1,2,4,5026,502601,50260109,2,3,1,1,8,1,1,4,4,4,4,1.468538,22.0088,0.243135,0,62,599.38297,637.84744,685.36676,642.9539,629.55487,"RR5"
9134,1,2,4,5026,502601,50260110,1,3,1,1,13,1,1,1,3,1,1,1.468538,22.0088,0.243135,0,62,403.1188,425.76136,343.2839,424.36224,434.84224,"RR5"
9134,1,2,4,5026,502601,50260111,2,3,1,1,66,1,1,3,4,4,4,1.468538,22.0088,0.243135,0,62,594.25766,590.21364,552.69355,562.57787,587.64212,"RR5"
9134,1,2,4,5026,502601,50260113,1,3,1,1,9,1,2,3,4,4,4,1.468538,22.0088,0.243135,0,62,604.26438,635.68139,560.47364,666.74063,596.55452,"RR5"
9134,1,2,4,5026,502601,50260114,1,3,1,1,21,1,1,9,4,4,4,1.468538,22.0088,0.243135,0,62,605.62814,598.82035,607.53102,562.25103,572.11816,"RR5"
9134,1,2,4,5026,502601,50260115,1,3,1,1,15,1,1,4,4,4,4,1.468538,22.0088,0.243135,0,62,568.40002,557.49261,592.42653,519.3826,554.26196,"RR5"
9134,1,2,4,5026,502601,50260117,2,3,1,1,22,1,1,3,4,4,4,1.468538,22.0088,0.243135,0,62,650.22239,624.7929,618.65549,620.24453,643.00569,"RR5"
9134,1,2,4,5026,502601,50260118,2,3,1,1,1,1,2,2,2,4,4,1.468538,22.0088,0.243135,0,62,570.97824,534.8093,573.33839,526.75003,555.05268,"RR5"
9134,1,2,4,5026,502601,50260119,2,3,1,1,2,1,1,2,4,4,4,1.468538,22.0088,0.243135,0,62,539.47334,547.58268,551.43628,599.556,480.59555,"RR5"
9134,1,2,4,5026,502601,50260120,2,3,1,1,67,1,1,3,4,4,4,1.468538,22.0088,0.243135,0,62,599.11751,641.66826,595.6779,605.95421,596.43707,"RR5"
9134,1,2,4,5026,502601,50260121,2,3,1,1,3,9,2,3,2,3,3,1.468538,22.0088,0.243135,0,62,468.33608,457.77323,470.61933,464.30408,492.49715,"RR5"
9134,1,2,4,5026,502601,50260122,1,3,1,1,4,2,2,1,4,4,4,1.468538,22.0088,0.243135,0,62,447.49092,486.91149,444.76041,435.88731,460.63675,"RR5"
9134,1,2,4,5026,502601,50260123,1,3,1,1,23,2,2,1,1,3,3,1.468538,22.0088,0.243135,0,62,487.77266,450.16902,444.18579,454.65042,454.75253,"RR5"
9134,1,2,4,5026,502601,50260124,1,3,1,1,5,2,1,3,4,4,3,1.468538,22.0088,0.243135,0,62,479.19609,528.42971,480.52597,485.55678,442.74674,"RR5"
9134,1,2,4,5026,502601,50260125,2,3,1,1,17,2,2,2,1,3,4,1.468538,22.0088,0.243135,0,62,585.8031,606.19199,594.28263,591.93975,584.58549,"RR5"
9134,1,2,4,5026,502601,50260126,1,3,1,1,24,1,1,2,4,4,4,1.468538,22.0088,0.243135,0,62,511.03838,470.69997,508.86595,516.013,513.69492,"RR5"
9134,1,2,4,5026,502601,50260127,2,3,1,1,18,1,1,4,4,4,4,1.468538,22.0088,0.243135,0,62,661.08664,688.91897,643.34128,637.03329,688.4686,"RR5"
9134,1,2,4,5026,502601,50260128,2,3,1,1,10,1,1,4,3,4,4,1.468538,22.0088,0.243135,0,62,612.92688,609.1233,538.80628,498.27262,574.53982,"RR5"
9134,1,2,4,5026,502601,50260129,2,3,1,1,68,1,2,1,1,1,4,1.468538,22.0088,0.243135,0,62,429.76546,451.97034,448.54221,444.61977,455.47621,"RR5"
9134,1,2,4,5026,502601,50260130,2,3,1,1,6,1,2,1,1,1,2,1.468538,22.0088,0.243135,0,62,459.28955,475.9158,480.94029,456.81184,440.07002,"RR5"
9134,1,2,4,5026,502601,50260131,2,3,1,1,11,3,3,3,3,3,3,1.468538,22.0088,0.243135,0,62,514.87498,472.45606,509.35794,501.11661,501.77388,"RR5"
9134,1,2,4,5026,502601,50260132,1,3,1,1,25,2,3,2,2,3,2,1.468538,22.0088,0.243135,0,62,478.37725,533.16457,507.45655,490.09446,512.22204,"RR5"
9134,1,2,4,5026,502601,50260133,2,3,1,1,12,1,1,4,4,4,4,1.468538,22.0088,0.243135,0,62,606.46501,595.80952,584.21761,606.21798,548.65285,"RR5"
9134,1,2,4,5027,502703,50270301,2,3,1,1,14,1,1,3,4,4,4,1.876168,28.117909,0.310624,0,100,591.67965,591.39546,582.43687,546.38196,582.21517,"RR5"
9134,1,2,4,5027,502703,50270302,2,3,1,1,15,1,1,3,4,4,4,1.876168,28.117909,0.310624,0,100,662.57905,722.43244,689.20566,728.36719,674.65932,"RR5"
9134,1,2,4,5027,502703,50270303,1,3,1,1,35,1,3,2,2,4,3,1.876168,28.117909,0.310624,0,100,434.33638,407.02778,432.13697,481.7513,450.83663,"RR5"
9134,1,2,4,5027,502703,50270304,2,3,1,1,3,1,1,3,4,4,4,1.876168,28.117909,0.310624,0,100,678.57706,682.01034,680.43271,622.50849,602.58962,"RR5"
9134,1,2,4,5027,502703,50270305,2,3,1,1,4,1,1,1,2,4,4,1.876168,28.117909,0.310624,0,100,532.40067,543.42868,491.53826,517.24305,514.07119,"RR5"
9134,1,2,4,5027,502703,50270306,2,3,1,1,36,2,2,2,3,3,4,1.876168,28.117909,0.310624,0,100,517.19953,529.64469,539.0035,538.70264,526.95042,"RR5"
9134,1,2,4,5027,502703,50270308,1,3,1,1,16,2,3,1,1,3,2,1.876168,28.117909,0.310624,0,100,545.26214,558.94888,554.51091,551.83668,529.25614,"RR5"
9134,1,2,4,5027,502703,50270310,2,3,1,1,6,2,2,1,1,4,3,1.876168,28.117909,0.310624,0,100,532.16452,536.82382,512.98942,532.70482,556.84887,"RR5"
9134,1,2,4,5027,502703,50270312,1,3,1,1,37,1,1,4,4,4,4,1.876168,28.117909,0.310624,0,100,646.44634,604.80174,650.81085,599.36089,556.98415,"RR5"
9134,1,2,4,5027,502703,50270313,2,3,1,1,7,2,1,2,3,4,4,1.876168,28.117909,0.310624,0,100,509.98793,531.99594,526.76593,539.04993,511.98358,"RR5"
9134,1,2,4,5027,502703,50270314,1,3,1,1,8,1,1,4,4,4,4,1.876168,28.117909,0.310624,0,100,511.72505,539.33127,506.2471,549.91064,536.01886,"RR5"
9134,1,2,4,5027,502703,50270316,2,3,1,1,38,1,2,2,4,4,1,1.876168,28.117909,0.310624,0,100,462.24163,454.9047,494.71457,477.89689,483.565,"RR5"
9134,1,2,4,5027,502703,50270317,1,3,1,1,18,1,1,4,4,4,4,1.876168,28.117909,0.310624,0,100,769.09749,721.89549,685.54915,722.295,581.79354,"RR5"
9134,1,2,4,5027,502703,50270318,2,3,1,1,10,1,1,2,3,3,4,1.876168,28.117909,0.310624,0,100,532.79628,554.13541,519.88479,485.64202,489.6168,"RR5"
9134,1,2,4,5028,502802,50280201,2,3,1,1,12,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,565.0631,576.77845,611.14597,594.65476,588.58624,"RR5"
9134,1,2,4,5028,502802,50280202,2,3,1,1,23,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,551.63898,551.4249,555.13728,566.658,555.55835,"RR5"
9134,1,2,4,5028,502802,50280203,2,3,1,1,13,1,1,2,3,4,3,1.492831,22.372874,0.247157,0,6,631.9363,620.9946,676.90866,617.86379,621.84073,"RR5"
9134,1,2,4,5028,502802,50280204,1,3,1,1,3,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,513.28284,524.98477,547.41782,550.86908,554.04619,"RR5"
9134,1,2,4,5028,502802,50280205,2,3,1,1,24,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,538.92671,516.64827,540.24463,465.77501,472.69216,"RR5"
9134,1,2,4,5028,502802,50280206,2,3,1,1,4,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,611.04016,714.96516,706.4705,605.39483,657.37006,"RR5"
9134,1,2,4,5028,502802,50280209,1,3,1,1,73,1,1,4,4,4,1,1.492831,22.372874,0.247157,0,6,451.05803,453.62044,450.88596,498.65917,472.71485,"RR5"
9134,1,2,4,5028,502802,50280210,2,3,1,1,14,2,2,2,3,3,3,1.492831,22.372874,0.247157,0,6,610.35007,632.67766,659.83257,627.69395,570.21849,"RR5"
9134,1,2,4,5028,502802,50280211,1,3,1,1,15,1,1,2,4,4,4,1.492831,22.372874,0.247157,0,6,639.70733,611.48825,651.46193,646.21699,598.9536,"RR5"
9134,1,2,4,5028,502802,50280212,2,3,1,1,25,2,2,2,2,4,4,1.492831,22.372874,0.247157,0,6,621.49529,600.71164,613.6717,556.97555,547.68697,"RR5"
9134,1,2,4,5028,502802,50280213,2,3,1,1,16,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,749.9568,658.52617,677.0966,713.28779,731.68695,"RR5"
9134,1,2,4,5028,502802,50280214,2,3,1,1,6,1,1,2,3,4,4,1.492831,22.372874,0.247157,0,6,533.84522,530.63623,554.76049,564.45701,546.74295,"RR5"
9134,1,2,4,5028,502802,50280215,2,3,1,1,26,1,1,3,4,4,4,1.492831,22.372874,0.247157,0,6,593.47841,606.41857,636.0547,571.35874,620.99635,"RR5"
9134,1,2,4,5028,502802,50280216,2,3,1,1,17,2,2,2,2,2,3,1.492831,22.372874,0.247157,0,6,519.26164,553.13565,534.18062,510.26908,520.72861,"RR5"
9134,1,2,4,5028,502802,50280217,1,3,1,1,18,2,2,1,2,2,1,1.492831,22.372874,0.247157,0,6,587.34084,561.71832,505.571,577.86376,571.13435,"RR5"
9134,1,2,4,5028,502802,50280218,2,3,1,1,74,3,3,4,2,4,4,1.492831,22.372874,0.247157,0,6,349.65925,446.7322,317.00955,420.95206,365.00261,"RR5"
9134,1,2,4,5028,502802,50280219,2,3,1,1,7,2,2,1,1,2,4,1.492831,22.372874,0.247157,0,6,508.10434,531.91247,510.39055,490.00871,473.45503,"RR5"
9134,1,2,4,5028,502802,50280221,2,3,1,1,10,1,9,4,4,4,4,1.492831,22.372874,0.247157,0,6,565.402,536.64247,604.69992,570.85369,579.49035,"RR5"
9134,1,2,4,5028,502802,50280222,1,3,1,1,27,1,2,3,4,4,4,1.492831,22.372874,0.247157,0,6,606.45131,617.6301,625.07026,591.83223,585.28244,"RR5"
9134,1,2,4,5028,502802,50280224,2,3,1,1,8,1,1,2,1,4,4,1.492831,22.372874,0.247157,0,6,607.02746,593.25024,606.63107,593.53854,599.29078,"RR5"
9134,1,2,4,5028,502802,50280225,2,3,1,1,9,2,2,3,3,3,4,1.492831,22.372874,0.247157,0,6,589.75243,555.33203,555.78019,567.96189,547.45003,"RR5"
9134,1,2,4,5028,502802,50280226,2,3,1,1,28,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,618.92623,637.12732,650.16845,618.76313,661.11341,"RR5"
9134,1,2,4,5028,502802,50280227,2,3,1,1,1,1,1,4,4,4,4,1.492831,22.372874,0.247157,0,6,582.19941,573.58283,520.27116,592.35418,627.16318,"RR5"
9134,1,2,4,5037,503701,50370101,1,2,3,3,8,1,1,4,1,4,4,0.201843,3.025,0.033418,1,121,463.53154,489.44146,435.91957,509.72985,509.82246,"RR5"
9134,1,2,4,5037,503701,50370102,1,2,3,3,33,1,1,3,4,4,4,0.201843,3.025,0.033418,1,121,555.24004,597.30403,590.82042,622.46444,584.5945,"RR5"
9134,1,2,4,5037,503701,50370106,2,2,3,3,1,1,1,1,1,1,1,0.201843,3.025,0.033418,1,121,515.05743,494.295,490.09224,493.36507,501.00311,"RR5"
9134,1,2,4,5037,503701,50370107,1,2,3,3,11,2,1,2,3,4,3,0.201843,3.025,0.033418,1,121,471.08688,498.06967,485.31788,499.47133,474.24595,"RR5"
9134,1,2,4,5037,503701,50370108,2,2,3,3,48,3,9,3,1,1,2,0.201843,3.025,0.033418,1,121,533.44567,485.99338,510.17033,495.97225,488.13127,"RR5"
9134,1,2,4,5037,503701,50370109,2,2,3,3,12,2,3,9,4,4,2,0.201843,3.025,0.033418,1,121,457.86071,473.15194,464.4374,456.89932,507.20012,"RR5"
9134,1,2,4,5037,503701,50370110,1,2,3,3,2,2,2,1,2,3,3,0.201843,3.025,0.033418,1,121,497.77243,536.03838,501.52883,558.64015,517.50794,"RR5"
9134,1,2,4,5037,503701,50370111,9,2,3,3,35,NA,NA,NA,NA,NA,NA,0.201843,3.025,0.033418,1,121,359.35225,415.62353,355.85579,413.13104,341.12823,"RR5"
9134,1,2,4,5038,503801,50380101,1,3,3,3,12,4,1,3,4,4,4,0.146795,2.2,0.024304,1,48,511.34323,468.37001,487.72105,488.30117,518.81141,"RR5"
9134,1,2,4,5038,503801,50380102,2,3,3,3,22,1,2,1,3,2,3,0.146795,2.2,0.024304,1,48,543.11389,590.68041,538.91201,590.44371,638.24977,"RR5"
9134,1,2,4,5038,503801,50380103,2,3,3,3,8,1,1,2,4,4,4,0.146795,2.2,0.024304,1,48,542.99804,523.1017,522.25789,482.98225,531.06843,"RR5"
9134,1,2,4,5038,503801,50380104,2,3,3,3,13,1,2,2,4,4,4,0.146795,2.2,0.024304,1,48,561.60016,574.71251,568.89814,580.62942,624.92724,"RR5"
9134,1,2,4,5038,503801,50380105,2,3,3,3,42,2,4,1,2,2,2,0.146795,2.2,0.024304,1,48,380.14443,348.47071,368.74647,371.98377,358.54406,"RR5"
9134,1,2,4,5038,503801,50380106,2,3,3,3,9,1,2,3,1,2,9,0.146795,2.2,0.024304,1,48,405.50792,381.38669,320.419,390.43286,433.05951,"RR5"
9134,1,2,4,5038,503801,50380107,1,3,3,3,14,1,1,4,4,4,4,0.146795,2.2,0.024304,1,48,544.3483,559.33846,651.32675,608.84936,584.81007,"RR5"
9134,1,2,4,5038,503801,50380108,1,3,3,3,23,1,1,4,4,4,4,0.146795,2.2,0.024304,1,48,524.82518,483.24312,506.1792,467.17655,468.0617,"RR5"
9134,1,2,4,5038,503801,50380109,1,3,3,3,1,1,2,2,3,3,4,0.146795,2.2,0.024304,1,48,476.59088,487.98985,511.00451,525.66759,488.35788,"RR5"
9134,1,2,4,5038,503801,50380110,2,3,3,3,15,2,1,3,4,3,2,0.146795,2.2,0.024304,1,48,431.65268,430.31569,442.78245,442.58214,449.17714,"RR5"
9134,1,2,4,5038,503801,50380111,2,3,3,3,24,1,1,1,3,3,3,0.146795,2.2,0.024304,1,48,476.90781,486.68156,471.98424,467.04441,498.3674,"RR5"
9134,1,2,4,5038,503801,50380112,2,3,3,3,2,1,3,4,4,3,4,0.146795,2.2,0.024304,1,48,575.94729,608.78038,578.74022,622.54531,585.20123,"RR5"
9134,1,2,4,5038,503801,50380113,1,3,3,3,16,1,1,4,4,4,4,0.146795,2.2,0.024304,1,48,525.63345,486.85317,508.97611,467.36678,530.09727,"RR5"
9134,1,2,4,5038,503801,50380114,2,3,3,3,43,3,2,9,1,2,2,0.146795,2.2,0.024304,1,48,452.45332,443.07873,395.99673,386.3154,404.81864,"RR5"
9134,1,2,4,5038,503801,50380115,2,3,3,3,3,2,2,3,1,1,3,0.146795,2.2,0.024304,1,48,527.75117,529.54306,531.46442,523.97643,544.17741,"RR5"
9134,1,2,4,5038,503801,50380116,1,3,3,3,17,1,1,4,4,4,4,0.146795,2.2,0.024304,1,48,470.92287,490.90585,480.40653,441.14123,499.21451,"RR5"
9134,1,2,4,5038,503801,50380117,2,3,3,3,25,2,2,2,2,2,2,0.146795,2.2,0.024304,1,48,369.54322,412.08093,417.87644,354.15367,413.14406,"RR5"
9134,1,2,4,5038,503801,50380118,2,3,3,3,18,1,1,3,4,4,4,0.146795,2.2,0.024304,1,48,555.17345,583.77238,547.95622,555.74011,565.53061,"RR5"
9134,1,2,4,5038,503801,50380119,1,3,3,3,4,3,3,2,1,2,2,0.146795,2.2,0.024304,1,48,443.76836,433.74237,444.54967,484.50872,485.43247,"RR5"
9134,1,2,4,5038,503801,50380120,1,3,3,3,26,2,2,3,3,2,4,0.146795,2.2,0.024304,1,48,463.35978,438.40492,427.98151,494.92226,446.05793,"RR5"
9134,1,2,4,5038,503801,50380121,1,3,3,3,5,4,4,4,4,4,4,0.146795,2.2,0.024304,1,48,286.19691,336.78299,361.02207,377.74661,357.55104,"RR5"
9134,1,2,4,5050,505001,50500102,1,3,1,1,31,2,2,3,2,2,4,1.733263,25.976198,0.286964,1,100,553.7695,577.71401,527.07139,519.28576,515.81655,"RR5"
9134,1,2,4,5050,505001,50500104,1,3,1,1,12,1,1,4,4,4,4,1.733263,25.976198,0.286964,1,100,576.59215,584.73918,632.3636,689.633,618.2606,"RR5"
9134,1,2,4,5050,505001,50500106,1,3,1,1,32,1,2,2,3,2,4,1.733263,25.976198,0.286964,1,100,472.28451,488.79933,479.90213,433.62956,441.89091,"RR5"
9134,1,2,4,5050,505001,50500107,2,3,1,1,8,1,1,4,4,4,4,1.733263,25.976198,0.286964,1,100,546.93327,541.4954,585.98624,581.59895,571.52652,"RR5"
9134,1,2,4,5050,505001,50500109,2,3,1,1,13,2,1,4,4,4,2,1.733263,25.976198,0.286964,1,100,627.84875,684.38259,635.79019,636.02999,633.7716,"RR5"
9134,1,2,4,5050,505001,50500110,1,3,1,1,72,1,1,2,4,4,3,1.733263,25.976198,0.286964,1,100,584.72988,550.74798,572.11158,558.73414,560.29139,"RR5"
9134,1,2,4,5050,505001,50500112,1,3,1,1,15,9,9,9,9,9,9,1.733263,25.976198,0.286964,1,100,518.87862,468.9528,529.02605,525.93522,513.19582,"RR5"
9134,1,2,4,5050,505001,50500113,1,3,1,1,33,1,2,2,3,4,4,1.733263,25.976198,0.286964,1,100,483.96356,513.10444,555.30756,512.06339,510.36854,"RR5"
9134,1,2,4,5050,505001,50500114,1,3,1,1,9,1,1,4,4,4,4,1.733263,25.976198,0.286964,1,100,684.13052,650.55601,705.19527,702.46644,696.32176,"RR5"
9134,1,2,4,5050,505001,50500115,2,3,1,1,1,1,1,2,4,4,4,1.733263,25.976198,0.286964,1,100,574.64327,599.51187,574.07612,601.13912,581.73531,"RR5"
9134,1,2,4,5050,505001,50500116,2,3,1,1,34,1,1,3,4,4,4,1.733263,25.976198,0.286964,1,100,547.08489,513.98137,532.86787,524.01376,581.80265,"RR5"
9134,1,2,4,5050,505001,50500117,2,3,1,1,16,1,1,4,3,4,4,1.733263,25.976198,0.286964,1,100,543.75049,562.74485,517.60288,529.73968,518.56263,"RR5"
9134,1,2,4,5050,505001,50500118,2,3,1,1,17,2,2,3,3,4,3,1.733263,25.976198,0.286964,1,100,614.48276,533.62992,588.79011,594.53004,560.25251,"RR5"
